id_cancion,nombre_cancion,nombre_artista,tipo_album,fecha,popularidad_cancion,duracion,explicito,id_album,id_artista
2hu4etzpGL6OeJ7VFwcDPw,Shallow,Langnasebeats35,album,2024-04-19,4,146841,False,1vmVZmm6hdQEyyiNkvWdDs,1yoG2IW8TChJL31XT8zAJh
0W8MLZm3E6B7ZIa6KfHXxO,Tunisia Waltz,André Popp,album,2019-10-25,0,188297,False,2xVsoKfI3QaO5qHkpyziH1,5NmHYphEyVeNxopdYctRyJ
6pYk4ehJclDNQQgLoY8ClX,Baby Don’t Hurt Me,David Guetta,compilation,2024-05-09,3,140017,False,4E7ZKiUgudtWhaq97HYyZM,1Cs0zKBU1kc0i8ypK3B9ai
06Pjp6Sopoxm55334kiEr6,Sexy Sax,André Popp,album,2019-10-25,0,227450,False,2xVsoKfI3QaO5qHkpyziH1,5NmHYphEyVeNxopdYctRyJ
6PnAN2npOb3M2ptnTeWHQi,Kings & Queens,Ava Max,compilation,2024-03-22,1,162398,False,0lAlNmmGGSTU0FaMPacxxz,4npEfmQ6YuiwW1GpUmaq3F
2k5qkRA9nMfuhMvQs0Lmqu,Mélodie du sud,André Popp,album,2019-10-25,0,195197,False,2xVsoKfI3QaO5qHkpyziH1,5NmHYphEyVeNxopdYctRyJ
3ZJhBgLuuzgdLCI1c7qUQQ,Wellspring,Big Search,single,2024-02-27,9,177920,False,6n2QqwUSayWwqcJw54UgF4,4NjeANkOIzvzQ7OKLMXVEf
22QqwFJmQLvqlQW2Q5SFDB,Danse de l'ours,André Popp,album,2019-10-25,0,185994,False,2xVsoKfI3QaO5qHkpyziH1,5NmHYphEyVeNxopdYctRyJ
4oZjrhxlnfC8EsTRCOsdI4,Airplanes,B.o.B,compilation,2024-03-22,2,180480,True,0lAlNmmGGSTU0FaMPacxxz,5ndkK3dpZLKtBklKjxNQwT
5dw7OyHuFwWlXEsXO9CZzD,La bardinette,André Popp,album,2019-10-25,0,170031,False,2xVsoKfI3QaO5qHkpyziH1,5NmHYphEyVeNxopdYctRyJ
2wldNsoOXqxON8ym4J1ukt,Falling,Pop Mage,single,2023-11-10,25,209046,False,69YKkYn09eGdhRJnDcUGHb,4YOM5excFC1lf3sDs1fsh3
7gjJPMLm2g3fowt062DWiq,Du vent dans les voiles,André Popp,album,2019-10-25,0,256851,False,2xVsoKfI3QaO5qHkpyziH1,5NmHYphEyVeNxopdYctRyJ
3ZRVlO7H9YJF8YHz7KHd22,All Around The World,Lunchbox,album,2024-05-10,4,178013,False,2gYTwB8DVXWoWuc3frfVfJ,29mPumMJbd982NqW4BrHoS
5FixKY6nlr0XQqXpdNcbgu,French dondon,André Popp,album,2019-10-25,0,293450,False,2xVsoKfI3QaO5qHkpyziH1,5NmHYphEyVeNxopdYctRyJ
0Wwtug9bFJoJvchCivVxPQ,Life Downstream,Pop Filter,single,2024-06-12,4,179919,False,6Q6Tnej3fiGN0GDgHgUnoz,2sQwpXA2ZqvKTpYbFP03cq
3VKn5LyKNgOI220QNaDKz6,Danse des sosies,André Popp,album,2019-10-25,0,189933,False,2xVsoKfI3QaO5qHkpyziH1,5NmHYphEyVeNxopdYctRyJ
7bpD3pLSzqPReWITebarXO,YOYO,POP ETC,album,2012-06-12,2,236400,False,421KY561VzVHQba6Psy2bp,6gUiIIPmV6OXjHcvv1KCuL
2lsSQbyNLNjtgECgfDKJEa,La pendule,André Popp,album,2019-10-25,0,146485,False,2xVsoKfI3QaO5qHkpyziH1,5NmHYphEyVeNxopdYctRyJ
37IcHQn0NE2AkvSlHv9kHn,everything i wanted,Billie Eilish,compilation,2023-02-08,7,245425,False,2KdbwOkrHGPZBkGFbAHTmv,6qqNVTkY8uBg9cP3Jd7DAH
2jyB6JweTFpW2vEB27tcZv,Les lavandières du Portugal,André Popp,album,2019-10-25,0,144098,False,2xVsoKfI3QaO5qHkpyziH1,5NmHYphEyVeNxopdYctRyJ
2GYQGmSxkopea2fNlUlwfD,My Oh My,Ava Max,compilation,2024-04-20,5,156155,False,2od43iCuQUTmt5nF3azT0N,4npEfmQ6YuiwW1GpUmaq3F
0upGohMLP8f4vjA2NBk1Xi,Tango militaire,André Popp,album,2019-10-25,0,168677,False,2xVsoKfI3QaO5qHkpyziH1,5NmHYphEyVeNxopdYctRyJ
50Bpeww6XuIWPGxNf3ElC3,Maybe You're the Problem,Ava Max,compilation,2022-08-19,3,190318,False,3Zgekk1ZSHvg9v60elbIZS,4npEfmQ6YuiwW1GpUmaq3F
1XFDrxITOMZ8Fd4o38VmfJ,Bob Polka,André Popp,album,2019-10-25,0,203690,False,2xVsoKfI3QaO5qHkpyziH1,5NmHYphEyVeNxopdYctRyJ
2ICFR8T61SLGAd9S6lqbYy,Serenity Cove,Teal Pop,album,2023-10-06,3,223374,False,6TurfBkCMc1RGiw2hU29SV,5JgbCmFq3ajiqIKWgLrLOn
3ZtvwauTMtHl8aSeyBQoNW,how is this genre so popular,chilled_horse,album,2019-03-24,0,257607,False,3o2DXLEGp0FcYCTYRIJKYS,31I5ViS9CQsHiC9ro1R18u
0x93MmCplqvmMaYrK61FqI,backwards,Christina Perri,compilation,2024-02-15,5,320920,False,4Jwm7Iu8EgLZfuKRgBHKoP,7H55rcKCfwqkyDFH9wpKM6
7AnPYodcbhN2K4AsCfmDNz,One Of The Most Popular Genres,Relaxing Notes,album,2022-12-05,0,223257,False,1cByNOXjAVBsu6SS06Bhgc,14yJyKsYhAM7COFvcNi3NS
7CtORqqp3CG6YytnUPe7UZ,Time Won't Lie,Lunchbox,album,2024-05-10,4,149306,False,2gYTwB8DVXWoWuc3frfVfJ,29mPumMJbd982NqW4BrHoS
6zZhcXMUZes0H6NY4SlNIW,pop punk kinda song,Happyorzo,single,2023-10-08,0,113290,False,6EwEo667GUnPDuGMsAjKbX,54Bis7qAQQGYLRiUPpni01
1OrafpBn3QlSorzOzt0n5d,Girlfriend,Avril Lavigne,compilation,2024-04-06,5,216600,True,4zaxNSKt41GY9HFfngVONm,0p4nmQO2msCgU4IF37Wi3j
3ZkyEhIjgg5vd9VbkwLKz9,80s British Pop,Mr.8,album,2014-04-17,0,349074,False,4VrUbIvwK6wdHngNLvPm4I,2om5JRw4NSuXpsODBZdmqL
16V5VZMh8Ir8hUjmDlkgii,Pop Goes It,MYFRND,album,2024-02-10,5,67204,False,6I0NsE8nc30TZpVFxNoeby,00IEQx2IRjspMpzdHR4eSe
0VS22B6G36V1IO7lw6QTFS,80s British Pop,Mr.8,album,2014-04-17,0,349074,False,6tS1PVsdviCJPXssafntVx,2om5JRw4NSuXpsODBZdmqL
35mCUGuROaglj4ETrjCQEl,We Are Young,fun.,compilation,2023-08-16,2,250626,False,7aBKYXgi4pQRi5ayyqFQoJ,5nCi3BB41mBaMH9gfr6Su0
0bH1SUzS8W3Q2YmnmFn5GB,80s British Pop,Mr.8,album,2014-04-16,0,349074,False,6vt3hW7kr4djXh7isdbm7E,2om5JRw4NSuXpsODBZdmqL
2xSbmI7cNhj4K5Jdjt211d,ur just horny,GAYLE,compilation,2022-08-19,1,178787,True,3Zgekk1ZSHvg9v60elbIZS,2VSHKHBTiXWplO8lxcnUC9
4R2L2U3DdR77yEEzgonhb5,Rock With Two Genres,Alan Paul Ett,compilation,2012-04-23,0,146471,False,1o2ZAhhoegqtxsYANAhVHO,0R4WOrCksLOhIiPkS7LKsR
0SKuXLqmQQpDAfNhWEbt8K,Bio Night,Chill Pop Group,single,2024-02-27,2,135341,False,3Niv0IAmDUcyg1gbX2klEr,6sdMkManvuoWKqlIZKgNq1
4mY3jKjbiKnio3srpObXWA,they say dariacore is an easy genre to make,soda drink,single,2022-06-08,0,153962,False,6BLA8XkAGP3dMVwv5v7YsG,64wApFCMnujWiG6chSMFux
5U14rPPufvNokPaLl1ev1Z,Tonight Tonight,Hot Chelle Rae,compilation,2024-04-06,2,199057,False,4zaxNSKt41GY9HFfngVONm,6jTnHxhb6cDCaCu4rdvsQ0
012vSA2nrT29DO6Qu32sON,Ich liebe Popmusik,Ägidius Beck,album,2014-05-05,0,277237,False,5dpNry3gyQjJ800bj8dwj9,5vHTwnJZUlsaN1hEBYc5xx
5JVWSAREJpdBcuoOHZiv2i,In My Head,Mike Shinoda,compilation,2024-05-09,1,172466,False,4E7ZKiUgudtWhaq97HYyZM,6xBZgSMsnKVmaAxzWEwMSD
6OWzU62jXxvfsoVyPrQSWA,Rock With Two Genres v2 - NoDrms,Alan Paul Ett,compilation,2012-04-23,0,124160,False,5JxyTEGF43AcWR5w9kBfky,0R4WOrCksLOhIiPkS7LKsR
29W5WWGgg4TrvN77ff87gB,Heart Attack,POP ETC,single,2022-06-29,4,151076,False,23zz7WE99DwdeLIPvXIju2,6gUiIIPmV6OXjHcvv1KCuL
29rEVKhfqoBOi5a1gt95Qc,Rock With Two Genres v3 - NoLeadGtr,Alan Paul Ett,compilation,2012-04-23,0,124421,False,5JxyTEGF43AcWR5w9kBfky,0R4WOrCksLOhIiPkS7LKsR
1iVE3r8LRDwljWK4TD4a8T,Metropolitan Indians,Michele Mininni,album,2024-05-31,5,125404,False,27tOJhAUKFxi3RkByJM19s,6l9LUegRb3KA0fTrm45R6z
7uFuTP8uc0lcwX3xGd9QFj,Rock With Two Genres v1 - FullMix,Alan Paul Ett,compilation,2012-04-23,0,124133,False,5JxyTEGF43AcWR5w9kBfky,0R4WOrCksLOhIiPkS7LKsR
2ovyVBgwULpGjy7W0e4KNO,Harmony Haven,MIX MUSIC,album,2024-02-17,2,83399,False,0S4TsG5fOIy37nQ6e0JRqw,3mF7YcMe6eDg2MmsnEcOkV
2nOwtdHAOqRj9WPQe1DHOd,Ich liebe popmusik,Ragtime DJ,compilation,2014-05-02,0,277237,False,60fZOGxvigK4EtLxHZTC9G,5dA6EazHDmtpVvLuCLW2tt
3dllZ7onjvQavcw44DJt9B,Give You Love,Forest Blakk,compilation,2022-08-19,1,173637,False,3Zgekk1ZSHvg9v60elbIZS,7q7IUe2AqtifSZ2q52kHFc
0LJOYjroRoDteWbiKhalXl,pop-punk_gnat,Dylan Cozart,album,2024-05-10,0,108336,False,1tRBx1GFZYBgMXmJSvvtoa,43yEGgtLdD1fwwUEYi1JLt
2RZYxw9Jl2UBg84YL06RhT,ME!,DCCM,album,2020-06-26,4,207781,False,24IqRhJRYqfg90LFseGn5U,2wMFibdNVlRu9xPt7bFjm0
2RwDSurFNnysdLFJOhXAPX,Book of Greny Mays (Pop Music),Greny Mays,compilation,2024-01-17,0,235348,False,7gHg6vfUzzX6Aj5LZb8aVg,6X8m8XMvLI4CQ3WQFCybRG
5y2gL83bZtYx1w7gwrHcA0,sex money feelings die,Lykke Li,compilation,2024-04-06,4,139840,True,4zaxNSKt41GY9HFfngVONm,6oBm8HB0yfrIc9IHbxs6in
1tCFDmuuwLtRIGXjzg4wo1,Bring Me,aUtOdiDakT,album,2010-11-11,0,212142,False,4ex63dtnGfcP2qFHazt53H,7CXc7Ia5Mjd3ySx3RtrIWR
1500rUFyoHvrR9HqipKBRB,XOXO,Popgoth,single,2023-10-20,2,164860,False,1i3fK67NhWXLaM8G04hA1T,58aKoq74YagROd0kJnvcsi
1NCieB4LGPk2wG31I04yA7,Country-Pop Musik,Ägidius Beck,album,2014-05-05,0,295053,False,5dpNry3gyQjJ800bj8dwj9,5vHTwnJZUlsaN1hEBYc5xx
1Fm1GWozPFfdRNnaccjXvq,Dreams - 2018 Remaster,Fleetwood Mac,compilation,2024-03-22,1,257480,False,0lAlNmmGGSTU0FaMPacxxz,08GQAI4eElDnROBrJRGE0X
4eQaclrkuchmQzvYun9Y4e,H. Birthday To Axel - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,4bPrtP7rc8ljqWXrJ0fGnH,3FfiVd3gDkX4BuklKDbuS9
6UErpf5ryqV7SXjV2jv6CS,Overwhelmed,Royal & the Serpent,compilation,2023-08-16,1,159293,False,5ThnuKIVAXKRtbYyuuavmq,64EHXDoln95lnccszdPum0
0s3dki5yqjIeSBapkwaB9c,Country-pop musik,Verrückte Pferde,compilation,2014-05-02,0,295053,False,60fZOGxvigK4EtLxHZTC9G,2bCQy2DrkJP1inyo31FUCu
08EWkxIO0qczunUcqqXHlB,Sunny Serenity,MIX MUSIC,album,2024-02-17,2,79559,False,0S4TsG5fOIy37nQ6e0JRqw,3mF7YcMe6eDg2MmsnEcOkV
4cdeM1JFCGFCrRETUZ2czO,New Years in the City (Pop Music),$parkling $tarlets,compilation,2024-01-17,0,108263,False,7gHg6vfUzzX6Aj5LZb8aVg,0lDV13ZCvn4gx1Gl1FwhzP
1Fm1GWozPFfdRNnaccjXvq,Dreams - 2018 Remaster,Fleetwood Mac,compilation,2024-03-22,1,257480,False,0lAlNmmGGSTU0FaMPacxxz,08GQAI4eElDnROBrJRGE0X
2frzGSJFHRf9k5plHRRHX4,H. Birthday To Byron - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,3rvyulsKiQItEcFyooPyI0,3FfiVd3gDkX4BuklKDbuS9
0E3vFXqzGyEDDO5fupR60F,Enchanted Echoes,MIX MUSIC,album,2024-02-17,2,84839,False,0S4TsG5fOIy37nQ6e0JRqw,3mF7YcMe6eDg2MmsnEcOkV
6RzKrCsiV4PruMfm84TZG2,H. Birthday To Byron - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,3rvyulsKiQItEcFyooPyI0,3FfiVd3gDkX4BuklKDbuS9
08EWkxIO0qczunUcqqXHlB,Sunny Serenity,MIX MUSIC,album,2024-02-17,2,79559,False,0S4TsG5fOIy37nQ6e0JRqw,3mF7YcMe6eDg2MmsnEcOkV
2JK2FUr7NxLQkuWhcv8SLy,H. Birthday To Sophie - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,2RTTanF3UJXaI9oLqDHzuC,3FfiVd3gDkX4BuklKDbuS9
4S5DbJrffmg3eOAvMzHfqP,Cannibal,Kesha,compilation,2024-04-06,4,194186,False,4zaxNSKt41GY9HFfngVONm,6LqNN22kT3074XbTVUrhzX
3N4cyq65m75gS5RdzcgsvN,H. Birthday To Axel - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,4bPrtP7rc8ljqWXrJ0fGnH,3FfiVd3gDkX4BuklKDbuS9
5PBttWTPJfz6IwbH3gdcY8,Flowers,SMYLES,compilation,2024-05-25,3,196721,False,1SyIz1ISKio9aonnVbFTbP,7bCRnTi1yDFfLbDFkMqvaS
4w8RprDmAZ9mfmi1oOAJUP,H. Birthday To Alice - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,33NlADks6BzpdEI8rrSNi5,3FfiVd3gDkX4BuklKDbuS9
69SQBXKdSgLqo4RsJKrmrf,Boyfriend,Dove Cameron,compilation,2024-04-06,2,153000,True,4zaxNSKt41GY9HFfngVONm,2W8yFh0Ga6Yf3jiayVxwkE
5v6zE1Ntz79fUlVZAtbZfD,Happy Birthday To Ben - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,4bgOTK9CpDr8zAS4ZmznPi,3FfiVd3gDkX4BuklKDbuS9
4cMhShaRJsgwY0RFr37tOr,Unholy,Sam Smith,compilation,2023-02-08,6,156943,False,2KdbwOkrHGPZBkGFbAHTmv,2wY79sveU1sp5g7SokKOiI
50QVxggGkDTfIg8CeNyaIK,Happy Birthday To Bob - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,38yYTEa4U8B3UY4Ri7kL9L,3FfiVd3gDkX4BuklKDbuS9
7z8rd3ie5gz2i1k4fzgKaS,Bodybag,Charlotte Lawrence,compilation,2024-05-09,1,213583,False,4E7ZKiUgudtWhaq97HYyZM,7LImGq5KnzQobZciDJpeJb
7D2LL25vU2wFFrYoFtKHvC,H. Birthday To Jerry - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,4rU7wxx5yMFwp6ULwDUlDv,3FfiVd3gDkX4BuklKDbuS9
1RzeAMM0SGPXN1K31Bc8Vb,Ultimate Spring,PopCup Cafe,album,2024-04-29,1,171142,False,0phfUMdEH1drfrmX4rapPR,7pm3uk4RAQlXIg91tJfLe6
0LSBOI7UkNQcdXZ0lkgrqJ,Happy Birthday To Ann - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,2CR8NGgoSE7ZMzF3aeGVsd,3FfiVd3gDkX4BuklKDbuS9
6bNwq1tYuxL1Tlo3HI9mf3,Video Girl,Popgoth,album,2021-04-13,3,147120,False,4VcFVwyIudVeNVN0QwhPYB,58aKoq74YagROd0kJnvcsi
3ITVPcHnGhVJeEX0gpyo4e,Happy Birthday To Todd - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,7tkYuCU6333vEYqvw5HDLf,3FfiVd3gDkX4BuklKDbuS9
2xfCjGbIvDV4J31VKqftpT,Talk,Why Don't We,compilation,2022-04-01,3,190346,False,6qSOBILYZbep4HgPJI7j5h,2jnIB6XdLvnJUeNTy5A0J2
0SG5p1PuS3CiG8yZ3YTeai,Happy Birthday To Bill - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,3eKIQM9yitSd4x9k6cGuh8,3FfiVd3gDkX4BuklKDbuS9
76dNkMyDidJpYe4YcLl7Di,Serendipity Serenade,MIX MUSIC,album,2024-02-17,2,83679,False,0S4TsG5fOIy37nQ6e0JRqw,3mF7YcMe6eDg2MmsnEcOkV
6KvtzvorooWF1GJCgEbP7k,Happy Birthday To Bob - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,38yYTEa4U8B3UY4Ri7kL9L,3FfiVd3gDkX4BuklKDbuS9
38Sq3q70GFIqE7IE9OVS7u,Bright,Echosmith,compilation,2024-02-11,1,220626,False,35sBkEPKe5GooLslN4ag2v,1PbBg2aYjWLKRk84zJK15x
4zytSBtPwEbp6RcLb14HdU,H. Birthday To Jerry - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,4rU7wxx5yMFwp6ULwDUlDv,3FfiVd3gDkX4BuklKDbuS9
2o5OlT4oPCSqOMiCrVgTNx,favorite kind of high,Kelly Clarkson,compilation,2024-05-09,1,175247,False,4E7ZKiUgudtWhaq97HYyZM,3BmGtnKgCSGYIUhmivXKWX
3TaHdyPAK8hLQzLeTefHWN,Happy Birthday To Tony - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,2rxqe7XlLadZtS9mgRpAbg,3FfiVd3gDkX4BuklKDbuS9
49qInakPItLKmQPQRdlkwz,Replay,Iyaz,compilation,2024-03-22,0,182306,False,0lAlNmmGGSTU0FaMPacxxz,5tKXB9uuebKE34yowVaU3C
0W0TJq8GuAPBNC3L0oEbRu,H. Birthday To Alice - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,33NlADks6BzpdEI8rrSNi5,3FfiVd3gDkX4BuklKDbuS9
3jxxJo8crtMIjoVuglk48h,Ultimate Sandy,PopCup Cafe,album,2024-04-29,0,172428,False,0phfUMdEH1drfrmX4rapPR,7pm3uk4RAQlXIg91tJfLe6
2pZXhXdoJWSDDRRgYCrwRJ,Happy Birthday To Tim - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,72psuzrOB9HZ5puHTKBR0x,3FfiVd3gDkX4BuklKDbuS9
4LhIpJSv11Ae3va46QhHSI,Illusion,Dua Lipa,compilation,2024-05-25,4,188143,False,1SyIz1ISKio9aonnVbFTbP,6M2wZ9GZgrQXHCFfjv46we
7IkOVDbpGhlxQ6w7sC52J5,Happy Birthday To Ted - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,35rMwguYy00fzjq0dhPrXc,3FfiVd3gDkX4BuklKDbuS9
2er6R641krCY5DI1mIbK2Q,Shivers,Ed Sheeran,compilation,2024-05-09,3,207853,False,54O9EspPiaT42ou1X35N8S,6eUKZXaKkcviH0Ku9w2n3V
1sON9rPuPcubYBcWKy91cC,H. Birthday To Sidney - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,55AxVlsJ9WtIB0laUdWeWW,3FfiVd3gDkX4BuklKDbuS9
4ewoAmOPHk5YGlJRJToSEJ,Flowers,SMYLES,compilation,2024-05-09,2,196721,False,54O9EspPiaT42ou1X35N8S,7bCRnTi1yDFfLbDFkMqvaS
6oz5efhvCEYoOwfOWQ4m61,Happy Birthday To Ava - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,3Tecfq8pgvuN6hUnmbE3DH,3FfiVd3gDkX4BuklKDbuS9
7sWMtZy3yAA8X7fuuSZP3B,Latch,Disclosure,compilation,2019-06-07,3,256040,False,325PQ2dqUQsoT0YLqBojxy,6nS5roXSAGhTGr34W6n7Et
7nA5btC9WcRQMVicjDyYjt,Happy Birthday To Amy - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,7MDhVmQFdqK3djCtbOrN1t,3FfiVd3gDkX4BuklKDbuS9
50cDxRINV8nJyCwl0ZL0yX,Illusion,Dua Lipa,compilation,2024-05-04,3,188143,False,0ynOpC5RIlBx1zV6vFmtnd,6M2wZ9GZgrQXHCFfjv46we
2heXNHIuQQMAzSxNM3VpMp,Happy Birthday To Tony - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,2rxqe7XlLadZtS9mgRpAbg,3FfiVd3gDkX4BuklKDbuS9
2Bq5a1mXhZ2G9twFfySUwj,Like Strangers Do,AJ Mitchell,compilation,2024-04-06,2,160790,False,4zaxNSKt41GY9HFfngVONm,6dn6x1XOng3LOAnfTjUn77
7dv7pKYXMKrGYu3w065Gzk,Happy Birthday To Ted - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,35rMwguYy00fzjq0dhPrXc,3FfiVd3gDkX4BuklKDbuS9
0Vp1ChIwBvVy6dJ7Dnk8N4,Z-list Blonde,Popgoth,album,2021-04-13,1,135138,True,4VcFVwyIudVeNVN0QwhPYB,58aKoq74YagROd0kJnvcsi
0eGl40YY5ONeGxWXWXVi3q,Happy Birthday To Ben - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,4bgOTK9CpDr8zAS4ZmznPi,3FfiVd3gDkX4BuklKDbuS9
2CboumJjyojipe17wkI21b,Will It Ever Feel the Same?,Bazzi,compilation,2022-08-19,1,180338,True,3Zgekk1ZSHvg9v60elbIZS,4GvEc3ANtPPjt1ZJllr5Zl
71JwssGhCdRIiBfNcexJRf,Happy Birthday To Tim - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,72psuzrOB9HZ5puHTKBR0x,3FfiVd3gDkX4BuklKDbuS9
19S61JkiBFrqLPln25y7lE,It'll Be Okay,Shawn Mendes,compilation,2023-11-10,10,222800,False,3EuF0Ihx2MnuEBqEccZ1O2,7n2wHs1TKAczGzO7Dd2rGr
1mSiu4hHsIELYNwLiQnDjf,Happy Birthday To Todd - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,7tkYuCU6333vEYqvw5HDLf,3FfiVd3gDkX4BuklKDbuS9
4Aao8eVJ7hEjWc6Fym0YkL,Boom,Popgoth,single,2022-07-13,1,181315,False,1zqAdgYVrKGwE6DhilQOM3,58aKoq74YagROd0kJnvcsi
4RMbf0GHrpYGR06t9wxzXW,Happy Birthday To Bill - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,3eKIQM9yitSd4x9k6cGuh8,3FfiVd3gDkX4BuklKDbuS9
0bPmXyzqlj3YyZPqdu09FP,You Were Mine,Forest Blakk,compilation,2024-04-19,1,171524,False,1I1ztZ1o2SteAFUuQ3F5f7,7q7IUe2AqtifSZ2q52kHFc
66vyLCB4efIEYOdF9ksf0f,Happy Birthday To Sam - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,3Mu9hiEYBjlqoXOBqLkCWV,3FfiVd3gDkX4BuklKDbuS9
0WWcUprNlkVMs9JbRJHHvg,Skin,Sabrina Carpenter,compilation,2023-06-28,0,177500,False,0DgX2DBb9w7WeIIgO6L1Hi,74KM79TiuVKeVCqs8QtB0B
5Kcq1n5xfjzMmikRkIKipA,GET//IT&GO (synth pop),Joshua Cassidy,album,2022-05-13,0,140636,False,7qiaiWQFhClm0lfboPoY0M,6B6g3h1lmAFLVVGZVXkd6A
394IYZKvso5CBLxm2yHioF,Wait a Minute!,WILLOW,compilation,2023-06-28,3,196520,False,0DgX2DBb9w7WeIIgO6L1Hi,3rWZHrfrsPBxVy692yAIxF
3YNj7R9qLFmQHiIXVdDECw,Happy Birthday To Tina - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,1I5fB2MYM4zRE0oEM5QeQE,3FfiVd3gDkX4BuklKDbuS9
3A5goK7C3KTFa70gYbtZCu,Summer Love,Justin Timberlake,compilation,2024-04-06,2,254360,False,4zaxNSKt41GY9HFfngVONm,31TPClRtHm23RisEBtV3X7
4acrkn6TFRwuS0CXdwjXbB,Happy Birthday To Andy - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,2pNhzZarfPVs9szTjRTa2C,3FfiVd3gDkX4BuklKDbuS9
0t8mLz4LctUAmkPfld7yii,Different Kind of Beautiful,Alec Benjamin,compilation,2024-05-28,0,201007,False,7lZQXXJK6dInAKWbZzIrpX,5IH6FPUwQTxPSXurCrcIov
4QAddbhtJGRAWNMh0a4zgU,Happy Birthday To Dan - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,3M6jkGJXRhF8U2blvOIe3W,3FfiVd3gDkX4BuklKDbuS9
618Xb2JEcfgbPt3iTenaeD,Seasons,Bebe Rexha,compilation,2024-05-09,1,203427,False,4E7ZKiUgudtWhaq97HYyZM,64M6ah0SkkRsnPGtGiRAbb
4ljupH2qhHntHs0Z4sbLrx,Happy Birthday To Ian - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,2rU9y233WfXzFkEPrjEi31,3FfiVd3gDkX4BuklKDbuS9
1GIs7Cbt0s5KElim5gXvb9,Elevated Heartbreak,jxdn,compilation,2023-09-15,0,203596,False,0gxg1WdrRMYfFBitlnt4A2,6Y64EaNqpqcZYTgs4c76gF
2HU4kpGLchTCGql0gXbKqg,Happy Birthday To Eli - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,1DhUcPAohdRCfqYRs5E4KP,3FfiVd3gDkX4BuklKDbuS9
52M1rZbP2cXgnjemCrHdQ2,Enough,Pop Free,single,2024-01-20,0,130500,False,1BPF2sqNLff7jYFIto47vb,1IDtu3LlJjx456YVc0JJ6N
6ojCyF3WxvNw3Ncd7jD19u,H. Birthday To Regina - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,2ij3UEuOUbxS85vidTKqnj,3FfiVd3gDkX4BuklKDbuS9
0595a4Mva1GvElbJpQ5Woj,Shake It,Metro Station,compilation,2024-04-06,2,179146,False,4zaxNSKt41GY9HFfngVONm,7vXwfZyDp3spzIVNXDaTPN
5z2nCKXVNaw47uwcyXb7v8,Happy Birthday To Jon - Afro Pop,Happy Birthday All Names & Genres,album,1912,0,30998,False,24tIiEEQjbOnSKHj0X0Ayw,3FfiVd3gDkX4BuklKDbuS9
1TY4hVKtEPO60jq8z48D8x,Different Kind of Beautiful,Alec Benjamin,compilation,2023-12-21,3,201007,False,4GR4d4uGlnbwqFvrESOIv9,5IH6FPUwQTxPSXurCrcIov
4sQycGIfU7SLhdqYWrQJwE,Happy Birthday To Hazel - Soul Pop,Happy Birthday All Names & Genres,album,1912,0,30766,False,1rdBpVG2Bgit1cPzkJirY7,3FfiVd3gDkX4BuklKDbuS9
6jUnOoNXKYZNdEzbUjF1qU,Born to Be Alive,Bea and her Business,compilation,2024-05-09,0,157068,True,4E7ZKiUgudtWhaq97HYyZM,6Jl6Xw5FnzQqmKNodwbKym
